6.38098324986123,5.99958934385928,6.09854427321868,5.16766096499517
7.89196543398329,6.33094942368402,6.29714542386268,2.93930560371919
4.03178924820512,4.00351544451677,3.91478736635932,3.90594203599456
5.08721349951989,4.44103224951877,4.66345878735204,3.4117463096186
6.65054965920007,5.84609792712461,5.76014511923228,4.20206442753532
4.08388679527307,4.8362137040103,4.67622483975108,6.20127404009415
8.49819806506803,7.21520245785422,7.1407652191571,4.54964663521257
4.52508272039109,4.58649636999621,4.73666738634944,4.88790202880709
6.46886873734332,5.64815155977939,5.14977897848006,3.49977203037404
4.47095908384792,4.09037132661394,4.35503813236872,3.50178013516862
2.50799485828291,2.98953383117634,3.75664357481336,4.52459390267692
5.57681717242108,5.65377975310728,5.31662521848659,5.50108379118492
7.64260331850143,6.27116838246099,5.93618241669864,3.32159153291586
4.81808743950569,5.12271958681792,5.24210600970197,5.60787441384995
5.0170379750822,5.14481095771262,5.32266973735384,5.81200579670235
5.56533926777874,5.41251892203073,5.04991996226907,4.66345928975211
4.55122606037022,4.66101822526471,4.49507337707393,4.55123333050865
2.8259404676839,3.37071837214918,3.64023387089159,4.65397109129564
2.21932103523494,3.62751962870957,3.31652593786253,6.04418336354074
5.3597977792988,5.43490954467402,5.65500073667261,5.62753811471312
5.51998161147169,5.04481139427072,4.94105476898948,4.16056663395209
2.39667889260135,4.00849437080854,4.1384483134204,7.39063434924608
5.47163945036181,5.10457215403936,5.21683928242235,4.31968006959711
4.0967530416231,4.63019554354714,4.74584069565389,5.76717591295697
6.11055840312062,5.83366468938224,5.97931269151707,5.42455108881476
6.29536117990215,5.62577844463651,5.2297604672975,3.58279257484674
2.85864227875006,4.00325955173128,4.24040092257116,6.95920234411903
5.48539907300192,5.50128230489413,4.84315570903424,4.84491745867529
5.66214107499848,5.41655282226212,5.74592986829502,5.45251549448648
3.36459909597672,4.23695920287588,4.33680265892351,5.80717718468477
6.61470754718857,5.89595300385498,5.96110648851583,4.39356353123685
4.75254392764774,5.23588080707206,5.05925885527695,5.90474089263601
6.22455625869902,6.57660902821267,6.82305407102507,7.31915094601548
4.29795277396023,4.67015794670828,4.45695054301302,4.88318857862486
6.71073985957686,5.91072738411697,5.87090086966667,4.56229666741916
2.21900776035699,3.56049094803064,3.36940917858002,5.92743940924515
6.09740037374412,5.26277546493082,5.12851723814318,3.3105618769283
5.06237371133073,5.00267363057646,4.83103235194439,4.56823646742852
6.65844305719961,5.91638121469294,6.46576922201948,5.03452721132947
3.53117043489992,4.21593316815743,4.46043376258594,5.4490059811714
4.41679660817817,4.71397677631253,4.73141279985571,5.41187596842149
3.21332662999518,3.70941800944815,3.67562139699358,4.70179807893417
5.21018489863813,5.27164729559741,5.21652880300035,4.97169593385076
7.28159550323549,6.30187816745914,5.91198232687402,4.08402626278574
4.97865934696767,4.64483341515099,4.43745699730874,3.79653232648741
3.55484829003847,4.05243186844641,3.97466675469206,4.91273554055863
3.7111449786,3.95274847189037,3.9729865251191,4.9445389418104
4.53787373318053,5.10625465112533,4.628330306354,5.80986861598107
4.95812705484371,5.19201838519281,5.21085006296658,5.84555198893906
7.82049935484691,6.94265881055359,6.96420670915078,5.30881733894262
6.30814837762116,5.74010368150311,6.03374794710206,5.01590259141833
4.12493252405696,4.13914399007757,4.18546910480601,4.22274573906869
8.03044789328554,6.12577426510174,5.43620962020862,1.92307461332503
4.11423374306045,4.59652074525348,4.58327888266514,5.17857215248718
6.28772559700716,5.52024270484962,5.79067870556385,4.26827698908711
6.38708711602766,5.46877320339108,5.11878372876704,3.4943456376526
5.411050115793,5.30817240294176,5.22687184271826,4.8394194248429
3.92262871406321,4.37141054648697,3.99508165573284,4.70417846322041
3.73705906596651,3.98210238333229,3.65564275199907,4.3841225683309
6.12879941632451,5.95336292589779,5.93984413260897,5.55165285231524
3.34500764804668,3.61324273735755,3.24133276026019,3.83742278514297
6.50352940031186,5.76565481576013,5.47466225792255,4.27634004776283
3.8671084303704,4.38813315601411,4.3861326442429,5.21797589537971
5.94237461181196,5.8698596964391,5.32459144696129,5.40722586510673
4.4063316165777,4.80149561681381,4.28636062965184,4.71904767443426
3.83533682374402,4.21748501869209,4.507399171556,5.52823553546706
6.18527143233545,5.96416010533112,5.93883089415064,5.37043169525762
3.72151008568303,3.93526327564229,3.75558189994895,4.0116305638969
5.92480033508345,5.73333559315349,6.32127444121826,5.82000615339755
6.33815550667231,5.99322253363156,5.42763180894302,4.45422565132059
4.94784077023495,4.73843446337289,4.6161253053037,4.20629632378952
7.45163251582713,6.26518930748526,6.51767432611536,4.26312984344176
6.25601175782366,6.23362555671998,6.39248022786458,6.52444992195608
7.23079220533418,6.44359340194966,6.18887072887438,4.43039041641838
1.85169462904696,2.76579866268846,3.58977578379358,5.64740164685657
6.20740228708259,5.31072223722872,5.41782193042714,3.91048549684547
4.03380785592939,3.73252409765612,3.72307541951436,3.2288560674621
6.54993296565654,5.50600762613906,5.22840131471098,3.44096700405797
3.93229388464524,4.3593654595457,3.87872023341509,5.07818164439924
2.90990851210196,3.50206384081436,3.62674473604902,4.82081728699058
7.31731903348966,6.27828050805802,5.84073358465433,3.53858715962252
5.90283701854857,5.69922494701898,5.28276895394008,5.02903594632038
5.75413461706037,5.38472142244393,5.28062453599789,4.78592111428513
4.69581863253343,5.05672123569514,4.57836073149264,4.9261218864268
2.33445551017247,3.17749807148331,3.02573322154081,4.34656846360681
3.26794295756485,3.84715596475397,3.89042746927239,4.88773219221661
5.99936366255133,5.65618702556158,5.74343333237474,4.68038645840404
4.35262930209275,4.82473319043379,4.19309029159159,4.86159463118751
2.99833844107774,4.09742651562687,4.2519874958605,6.57833874843297
4.19379427172031,4.32802444070642,4.55426172272002,4.79792523488869
7.03839144097758,6.7764685900585,6.3691958991793,5.42862477323211
3.34996334220769,4.6597181403652,5.15958176219082,8.01753150137416
5.69764445325877,5.46837417814784,5.78956710282638,5.43134517205587
7.26793724011699,6.02577338334061,5.82149520933469,3.32091251193591
6.87482144995852,6.62222837108067,7.07163666760545,6.85195474758347
6.15720790852669,5.96257969344851,6.5739263751839,6.38558487899618
5.28389013726561,4.74290478318436,4.84275070542038,3.70716275352339
5.48406662928165,5.33040400086174,5.14201008066402,4.9159824901484
5.47290426891139,5.3343441245829,4.82913225846466,4.43054814060009
5.36135259772778,5.36063895426573,5.04692573439312,5.03109886574072
